-9.993126903689045770e-01,-9.997969023662259813e-01,-9.993053674639472694e-01,-9.990432818564598527e-01,-9.990432818564598527e-01
-9.989736519538549020e-01,-9.998542680823585549e-01,-9.989183597887271171e-01,-9.989090758155706462e-01,-9.989090758155706462e-01
-9.989310233499244518e-01,-9.998976348267518688e-01,-9.989837570076927076e-01,-9.990143156755996179e-01,-9.990143156755996179e-01
-9.989764123244621041e-01,-9.995317152492113610e-01,-9.988007346412944853e-01,-9.985518643984637732e-01,-9.985518643984637732e-01
-9.985031058519451275e-01,-9.992625030450452694e-01,-9.983409287818326705e-01,-9.983586865934930277e-01,-9.983586865934930277e-01
-9.983192040825779046e-01,-9.993259052836761525e-01,-9.983783248449423775e-01,-9.983743274295231451e-01,-9.983743274295231451e-01
-9.983434572098579540e-01,-9.989361293596564773e-01,-9.982325473572938312e-01,-9.979300987556145586e-01,-9.979300987556145586e-01
-9.979085042355873014e-01,-9.987359482925534104e-01,-9.978136414434984891e-01,-9.977558558985535342e-01,-9.977558558985535342e-01
-9.977088098108785053e-01,-9.971520560253929188e-01,-9.975058658514059928e-01,-9.971695563369435966e-01,-9.971695563369435966e-01
-9.971421720457327442e-01,-9.981408292298160623e-01,-9.976093537357501040e-01,-9.974662821165457549e-01,-9.974662821165457549e-01
-9.974335648201175797e-01,-9.984017006704114516e-01,-9.983224423328651564e-01,-9.983435805947066255e-01,-9.983435805947066255e-01
-9.983242206740290392e-01,-9.992133036047686767e-01,-9.985137713207790089e-01,-9.983555111661557291e-01,-9.983555111661557291e-01
-9.983413196718586846e-01,-9.990924190526655480e-01,-9.983589017779032071e-01,-9.985658726765281878e-01,-9.985658726765281878e-01
-9.985292591812203744e-01,-9.993650141836973866e-01,-9.986467712681715847e-01,-9.988318221505085859e-01,-9.988318221505085859e-01
-9.988134683780851564e-01,-9.994213003391190231e-01,-9.987764789004912602e-01,-9.985496385958578802e-01,-9.985496385958578802e-01
-9.985277748144651966e-01,-9.991121337146535719e-01,-9.984549592152659470e-01,-9.982155469810181092e-01,-9.982155469810181092e-01
-9.982023321456499065e-01,-9.990018358393596420e-01,-9.983998621066936252e-01,-9.985408535951195708e-01,-9.985408535951195708e-01
-9.984974954009867565e-01,-9.994655130120851938e-01,-9.985016584177800469e-01,-9.985531704329648761e-01,-9.985531704329648761e-01
-9.984929240928451799e-01,-9.991929178810533552e-01,-9.986946186260343694e-01,-9.988422990663228251e-01,-9.988422990663228251e-01
-9.988118059870627619e-01,-9.994523310383133241e-01,-9.986490975136743664e-01,-9.986893056986576589e-01,-9.986893056986576589e-01
-9.986423017113715828e-01,-9.994584845956100416e-01,-9.984565300222757456e-01,-9.985264300250319414e-01,-9.985264300250319414e-01
-9.984920928973339826e-01,-9.994835944947282336e-01,-9.985027461900047863e-01,-9.986552941634098124e-01,-9.986552941634098124e-01
-9.986198590763427640e-01,-9.996428586156194118e-01,-9.986253248076562006e-01,-9.987532928121073406e-01,-9.987532928121073406e-01
-9.987120923893868518e-01,-9.997061442569105116e-01,-9.986762833312200494e-01,-9.987613355818580896e-01,-9.987613355818580896e-01
-9.987284195331276315e-01,-9.996595111829911229e-01,-9.985934565340930380e-01,-9.987807455647227384e-01,-9.987807455647227384e-01
-9.987439748227796565e-01,-9.996947120598232983e-01,-9.986073518115856640e-01,-9.987042042740216230e-01,-9.987042042740216230e-01
-9.986620129785795941e-01,-9.991680117793863003e-01,-9.984971580475410224e-01,-9.982987063521051585e-01,-9.982987063521051585e-01
-9.982595063741707131e-01,-9.985978860475913654e-01,-9.980662295486760760e-01,-9.976489237079487760e-01,-9.976489237079487760e-01
-9.976070479099785615e-01,-9.984286484795711347e-01,-9.983031704501859060e-01,-9.983165729907411690e-01,-9.983165729907411690e-01
-9.982803754076691183e-01,-9.991895349541876081e-01,-9.982627540226112206e-01,-9.983457171835755650e-01,-9.983457171835755650e-01
-9.983220242398906930e-01,-9.990071438763783451e-01,-9.981633139220396078e-01,-9.980558467644083942e-01,-9.980558467644083942e-01
-9.980145412124857840e-01,-9.990515893065651243e-01,-9.981625285185347085e-01,-9.982720252716041909e-01,-9.982720252716041909e-01
-9.982333235968258167e-01,-9.990976394229501567e-01,-9.980642964731291089e-01,-9.981545871989151442e-01,-9.981545871989151442e-01
-9.981193012949657328e-01,-9.989684724059462173e-01,-9.979523203345908033e-01,-9.980508309105046161e-01,-9.980508309105046161e-01
-9.980153724079969813e-01,-9.987287739106742723e-01,-9.978349671377658714e-01,-9.980284238980982048e-01,-9.980284238980982048e-01
-9.979918612414528933e-01,-9.989891496230107748e-01,-9.981168861868267017e-01,-9.982823830576977864e-01,-9.982823830576977864e-01
-9.982456433688938757e-01,-9.991723866293928946e-01,-9.981600815067840360e-01,-9.981958702769777592e-01,-9.981958702769777592e-01
-9.981564974722050287e-01,-9.991784525199554068e-01,-9.980398291346352924e-01,-9.982005297211118400e-01,-9.982005297211118400e-01
-9.981597035714050437e-01,-9.991948136231419975e-01,-9.980661691655521306e-01,-9.982380730934667934e-01,-9.982380730934667934e-01
-9.982058050289234208e-01,-9.992423504868453987e-01,-9.981046220994678198e-01,-9.982690576831890761e-01,-9.982690576831890761e-01
-9.982325517427370620e-01,-9.986898981761684890e-01,-9.980388017455344984e-01,-9.977525912278006892e-01,-9.977525912278006892e-01
-9.977254037683784826e-01,-9.987470890254553924e-01,-9.976448162400061159e-01,-9.977396811453150827e-01,-9.977396811453150827e-01
-9.977027536610129088e-01,-9.985438747651776970e-01,-9.977519292262549966e-01,-9.975634203245703491e-01,-9.975634203245703491e-01
-9.975224439030473400e-01,-9.981168861206841658e-01,-9.973779710418986255e-01,-9.971043519278728340e-01,-9.971043519278728340e-01
-9.970863929491919908e-01,-9.978399748757744714e-01,-9.970804951070993960e-01,-9.969253313873138733e-01,-9.969253313873138733e-01
-9.968802564624158480e-01,-9.978857909225625766e-01,-9.970815524612122172e-01,-9.971808633322688520e-01,-9.971808633322688520e-01
-9.971548768097502347e-01,-9.979603926302240691e-01,-9.971829560856494412e-01,-9.970892753405347086e-01,-9.970892753405347086e-01
-9.970699466773230712e-01,-9.980787686771810385e-01,-9.970244918287742841e-01,-9.971918152533595370e-01,-9.971918152533595370e-01
-9.971680871187519335e-01,-9.980715942953019004e-01,-9.970209280161934640e-01,-9.970868127030581007e-01,-9.970868127030581007e-01
-9.970452183733805596e-01,-9.980714776979622282e-01,-9.969474652249015190e-01,-9.971434091736510741e-01,-9.971434091736510741e-01
-9.970933387157390193e-01,-9.976385980589156377e-01,-9.969073506827399456e-01,-9.966907224379685237e-01,-9.966907224379685237e-01
-9.966465714846990398e-01,-9.974244469215148845e-01,-9.964285748562188294e-01,-9.966268240633988640e-01,-9.966268240633988640e-01
-9.965972045865582052e-01,-9.975018192304433429e-01,-9.964054672103509480e-01,-9.964897391729746756e-01,-9.964897391729746756e-01
-9.964605910734716243e-01,-9.975106552556504136e-01,-9.963479235733346817e-01,-9.965498380692263680e-01,-9.965498380692263680e-01
-9.965202294404564842e-01,-9.975861905877827507e-01,-9.965616655746407648e-01,-9.968174495422991166e-01,-9.968174495422991166e-01
-9.968074676028206849e-01,-9.978240507938822557e-01,-9.966933966306433801e-01,-9.969198997962085418e-01,-9.969198997962085418e-01
-9.968970288597807095e-01,-9.978185976663771495e-01,-9.966927928296103190e-01,-9.967861090176640682e-01,-9.967861090176640682e-01
-9.967705681030079035e-01,-9.975974474514016643e-01,-9.965511538967636307e-01,-9.966614596199487863e-01,-9.966614596199487863e-01
-9.966248119439525821e-01,-9.976483971058217604e-01,-9.965907549860280046e-01,-9.968124635747004358e-01,-9.968124635747004358e-01
-9.967889141315886548e-01,-9.978533900150617919e-01,-9.976330057057269940e-01,-9.976792552804205627e-01,-9.976792552804205627e-01
-9.976553458313208722e-01,-9.984685156705951359e-01,-9.976702805192819712e-01,-9.975418733076585331e-01,-9.975418733076585331e-01
-9.975046622859040646e-01,-9.984509005481468913e-01,-9.973523256132508230e-01,-9.975175076886788617e-01,-9.975175076886788617e-01
-9.974842380904319628e-01,-9.985282426140935641e-01,-9.974584112103989098e-01,-9.975686734882016626e-01,-9.975686734882016626e-01
-9.975355056358512496e-01,-9.983080260235890346e-01,-9.973393968886350436e-01,-9.973331742415568746e-01,-9.973331742415568746e-01
-9.972986743753256000e-01,-9.980878388011487079e-01,-9.972743015550825652e-01,-9.973693821086052624e-01,-9.973693821086052624e-01
-9.973377997276607898e-01,-9.983880523364448978e-01,-9.978056366771893559e-01,-9.979969348322942357e-01,-9.979969348322942357e-01
-9.979049421175385515e-01,-9.989075488669384439e-01,-9.980364156002144993e-01,-9.979790681936582253e-01,-9.979790681936582253e-01
-9.979404460104025487e-01,-9.987569463418674021e-01,-9.977829816782013417e-01,-9.979097690046451197e-01,-9.979097690046451197e-01
-9.978724662996073524e-01,-9.986852905689412863e-01,-9.977736780856968357e-01,-9.979543756060356152e-01,-9.979543756060356152e-01
-9.979196956597489176e-01,-9.987612918238096826e-01,-9.977204536695475356e-01,-9.977831601100000114e-01,-9.977831601100000114e-01
-9.977485584707904698e-01,-9.987923803842150283e-01,-9.979054694946167814e-01,-9.980824685471559876e-01,-9.980824685471559876e-01
-9.980412879262994252e-01,-9.989060322849331319e-01,-9.979548876292827497e-01,-9.979396255421619788e-01,-9.979396255421619788e-01
-9.979054766059377579e-01,-9.989209644436845004e-01,-9.978484093454854653e-01,-9.980376241908596180e-01,-9.980376241908596180e-01
-9.980013902745921150e-01,-9.989556402241933641e-01,-9.978961054887817150e-01,-9.979471638358310415e-01,-9.979471638358310415e-01
-9.979163115362817971e-01,-9.987538259485814196e-01,-9.977675460420174502e-01,-9.977770166193906665e-01,-9.977770166193906665e-01
-9.977386434957640216e-01,-9.987076886320849223e-01,-9.975723204244842934e-01,-9.977379299324856676e-01,-9.977379299324856676e-01
-9.977025163250088369e-01,-9.987305823943236627e-01,-9.975958511751131796e-01,-9.977564790294989328e-01,-9.977564790294989328e-01
-9.977182496092424913e-01,-9.985726016899224566e-01,-9.975704173139492426e-01,-9.975516677354170358e-01,-9.975516677354170358e-01
-9.975116379754895846e-01,-9.985398501446489661e-01,-9.974908832849951335e-01,-9.977032060822339510e-01,-9.977032060822339510e-01
-9.976733353660840464e-01,-9.987146298192847160e-01,-9.975624729307641658e-01,-9.977718232283695476e-01,-9.977718232283695476e-01
-9.977389406481593781e-01,-9.987717325643787891e-01,-9.978038243678902797e-01,-9.980139405850788625e-01,-9.980139405850788625e-01
-9.979857163020953159e-01,-9.989971405945623495e-01,-9.979492695218070697e-01,-9.980538881578351340e-01,-9.980538881578351340e-01
-9.980170941404418183e-01,-9.990678338124120428e-01,-9.981495094457828454e-01,-9.982795635652732535e-01,-9.982795635652732535e-01
-9.982450196457194336e-01,-9.991890681273701835e-01,-9.981070990762305195e-01,-9.982653179774813035e-01,-9.982653179774813035e-01
-9.982296129025794995e-01,-9.992418258279808230e-01,-9.981276398502997305e-01,-9.982771597803716812e-01,-9.982771597803716812e-01
-9.982469791594514863e-01,-9.992649527848987967e-01,-9.984749860833380675e-01,-9.986204217719891751e-01,-9.986204217719891751e-01
-9.985791900158299539e-01,-9.996137240668084845e-01,-9.986463486165104708e-01,-9.987815172368370575e-01,-9.987815172368370575e-01
-9.987479822241380756e-01,-9.996470585696164424e-01,-9.985760877921554535e-01,-9.986427997884471663e-01,-9.986427997884471663e-01
-9.986041851335315522e-01,-9.994767703423268479e-01,-9.984169589282300139e-01,-9.985021232883057873e-01,-9.985021232883057873e-01
-9.984659101199891973e-01,-9.994991096401779629e-01,-9.984766172734719225e-01,-9.986710237679984337e-01,-9.986710237679984337e-01
-9.986357708598123661e-01,-9.996329723686018243e-01,-9.985088173974602244e-01,-9.986569561625021629e-01,-9.986569561625021629e-01
-9.986178705598244276e-01,-9.995735653824353584e-01,-9.984635982007200594e-01,-9.986793930612137826e-01,-9.986793930612137826e-01
-9.986429249892627702e-01,-9.995736236811052500e-01,-9.984755599193591014e-01,-9.986192642786569929e-01,-9.986192642786569929e-01
-9.985833165453164018e-01,-9.993135398995767193e-01,-9.984053599312281424e-01,-9.983033957122229296e-01,-9.983033957122229296e-01
-9.982573094947490011e-01,-9.992365471590264336e-01,-9.981282136863207644e-01,-9.983358344324367861e-01,-9.983358344324367861e-01
-9.983032927443915572e-01,-9.992783679533501218e-01,-9.981365807211670660e-01,-9.982679889287370267e-01,-9.982679889287370267e-01
-9.982463853296298373e-01,-9.992833261983498083e-01,-9.982352358713336704e-01,-9.984221393742346295e-01,-9.984221393742346295e-01
-9.983869464276835526e-01,-9.993925155531632187e-01,-9.983438588283685133e-01,-9.985669115446751398e-01,-9.985669115446751398e-01
-9.985301791365379653e-01,-9.995563294200704441e-01,-9.986901182255887299e-01,-9.987734744670863085e-01,-9.987734744670863085e-01
-9.987374140778676468e-01,-9.993708179489751986e-01,-9.985949973760908094e-01,-9.984809625674686551e-01,-9.984809625674686551e-01
-9.984542141007811678e-01,-9.994819324139415651e-01,-9.984425743918657892e-01,-9.985827896607541998e-01,-9.985827896607541998e-01
-9.985544916349259337e-01,-9.995535298881977893e-01,-9.984316699971328424e-01,-9.985841844638139175e-01,-9.985841844638139175e-01
-9.985514640052763902e-01,-9.991883098363675275e-01,-9.983844568886217630e-01,-9.982773970900992166e-01,-9.982773970900992166e-01
-9.982473057599162702e-01,-9.992057207239058991e-01,-9.981704124883892248e-01,-9.983980703627357567e-01,-9.983980703627357567e-01
-9.983541141456202528e-01,-9.993001825923365500e-01,-9.981624981004226793e-01,-9.983134568611571336e-01,-9.983134568611571336e-01
-9.982787424647162622e-01,-9.990810740848536931e-01,-9.981098783915064443e-01,-9.981523613963092512e-01,-9.981523613963092512e-01
-9.981161844305410646e-01,-9.990986309086321571e-01,-9.979972979988350756e-01,-9.981921305712700976e-01,-9.981921305712700976e-01
-9.981608314443426444e-01,-9.991987799450009478e-01,-9.981711674737820950e-01,-9.982781094347816797e-01,-9.982781094347816797e-01
-9.982381032975563562e-01,-9.992789807164075278e-01,-9.982564408295598879e-01,-9.984662419150432955e-01,-9.984662419150432955e-01
-9.984336417447091661e-01,-9.992016671436076969e-01,-9.982763169663720904e-01,-9.982421094066553646e-01,-9.982421094066553646e-01
-9.982097535341426520e-01,-9.989925619179408356e-01,-9.980436953159359526e-01,-9.980483379118660903e-01,-9.980483379118660903e-01
-9.980148678129505679e-01,-9.989479700848913346e-01,-9.979420497059028339e-01,-9.981086152355916896e-01,-9.981086152355916896e-01
-9.980754261352530188e-01,-9.990569267116481411e-01,-9.979659132433635893e-01,-9.981542013776972810e-01,-9.981542013776972810e-01
-9.981178767149162523e-01,-9.990510352796362348e-01,-9.979499940890880216e-01,-9.980989399078753488e-01,-9.980989399078753488e-01
-9.980630769448010087e-01,-9.990915441643232198e-01,-9.979281549117168248e-01,-9.981299838250295986e-01,-9.981299838250295986e-01
-9.980852523207874860e-01,-9.990675423190628068e-01,-9.980808194284377377e-01,-9.982705118136806499e-01,-9.982705118136806499e-01
-9.982391419357186102e-01,-9.992397552190466214e-01,-9.981106633419113416e-01,-9.982541291918414217e-01,-9.982541291918414217e-01
-9.982171450292826043e-01,-9.992119325507085037e-01,-9.980279577641322231e-01,-9.982340666369046156e-01,-9.982340666369046156e-01
-9.981966918310242187e-01,-9.992427296469286180e-01,-9.980732677621083626e-01,-9.982771597803716812e-01,-9.982771597803716812e-01
-9.982451980855843177e-01,-9.992331642321605756e-01,-9.980516700870264435e-01,-9.982578983386759530e-01,-9.982578983386759530e-01
-9.982191639141226869e-01,-9.992569324452829083e-01,-9.981589033864233240e-01,-9.983669372318445534e-01,-9.983669372318445534e-01
-9.983334530000562701e-01,-9.993461450419874881e-01,-9.981783264534623834e-01,-9.984019876055608700e-01,-9.984019876055608700e-01
-9.983675024492034700e-01,-9.993306298965377588e-01,-9.981775714680694023e-01,-9.983405233473762186e-01,-9.983405233473762186e-01
-9.983043907536618411e-01,-9.992851632043098231e-01,-9.981173692216118720e-01,-9.983011699096169256e-01,-9.983011699096169256e-01
-9.982656513135282905e-01,-9.991473056608802805e-01,-9.980803663284579796e-01,-9.981526580334686427e-01,-9.981526580334686427e-01
-9.981182626568034788e-01,-9.991456724815351853e-01,-9.979706860475170416e-01,-9.981964639667965100e-01,-9.981964639667965100e-01
-9.981571506434490093e-01,-9.991178791812614923e-01,-9.979670609154056571e-01,-9.981347026262740174e-01,-9.981347026262740174e-01
-9.980992340089089865e-01,-9.991457890788748575e-01,-9.980327305682856753e-01,-9.982487573733463959e-01,-9.982487573733463959e-01
-9.982127218223698639e-01,-9.992268353705595629e-01,-9.980612756253574025e-01,-9.982485794207293095e-01,-9.982485794207293095e-01
-9.982138796183458451e-01,-9.992153448456385645e-01,-9.980309781588040385e-01,-9.982436228645789056e-01,-9.982436228645789056e-01
-9.982081799326122384e-01,-9.992390258586494323e-01,-9.980322774683059173e-01,-9.982399130451762304e-01,-9.982399130451762304e-01
-9.982046178145634885e-01,-9.992478334198735546e-01,-9.980600975049966905e-01,-9.982491731105479493e-01,-9.982491731105479493e-01
-9.982130783161874410e-01,-9.992603447693768626e-01,-9.981714090062779876e-01,-9.983604971337542988e-01,-9.983604971337542988e-01
-9.983305440532515007e-01,-9.993723634615860885e-01,-9.982470464358195184e-01,-9.984541329457987668e-01,-9.984541329457987668e-01
-9.984166913230770879e-01,-9.994172467879847144e-01,-9.984961306584402285e-01,-9.986697181786756694e-01,-9.986697181786756694e-01
-9.986345537520996407e-01,-9.995717279681805012e-01,-9.984622085430822080e-01,-9.985843330049828381e-01,-9.985843330049828381e-01
-9.985501875561412222e-01,-9.995429138141604941e-01,-9.984165666644742032e-01,-9.985822258572406573e-01,-9.985822258572406573e-01
-9.985491185496571109e-01,-9.995669160968796430e-01,-9.984128207963215429e-01,-9.986282272616908706e-01,-9.986282272616908706e-01
-9.985971496572403350e-01,-9.995847933446126987e-01,-9.984392516284742447e-01,-9.986095893961189907e-01,-9.986095893961189907e-01
-9.985718873101819826e-01,-9.995920553932259311e-01,-9.984030037207133335e-01,-9.985897935920364787e-01,-9.985897935920364787e-01
-9.985543435040116211e-01,-9.995782023577267639e-01,-9.984551707827498124e-01,-9.986710536543035310e-01,-9.986710536543035310e-01
-9.986349990057236115e-01,-9.994828362037255776e-01,-9.984495217738554862e-01,-9.985046162869443132e-01,-9.985046162869443132e-01
-9.984670085745427359e-01,-9.994393822592207988e-01,-9.982957699682164510e-01,-9.984880257965043082e-01,-9.984880257965043082e-01
-9.984534422466924131e-01,-9.994735622823066601e-01,-9.982933234095657804e-01,-9.984952973393190767e-01,-9.984952973393190767e-01
-9.984575981945628120e-01,-9.994588343584651646e-01,-9.982704568733005157e-01,-9.984685270450810446e-01,-9.984685270450810446e-01
-9.984323652955738870e-01,-9.994363780258156416e-01,-9.982539638527971881e-01,-9.984603062930347273e-01,-9.984603062930347273e-01
-9.984259830202123487e-01,-9.993898619866946609e-01,-9.982570750487048672e-01,-9.983884842487563693e-01,-9.983884842487563693e-01
-9.983511159640402477e-01,-9.993255261235928222e-01,-9.981726778976680592e-01,-9.983546208391776977e-01,-9.983546208391776977e-01
-9.983220242398906930e-01,-9.992386760666304157e-01,-9.981298448764546194e-01,-9.982572752077305545e-01,-9.982572752077305545e-01
-9.982227853735938794e-01,-9.988331224927452512e-01,-9.980482869707175686e-01,-9.978396384005859820e-01,-9.978396384005859820e-01
-9.978054658855521897e-01,-9.986840659177439461e-01,-9.977355270371942586e-01,-9.978874507607973232e-01,-9.978874507607973232e-01
-9.978468773520842161e-01,-9.988224485574968003e-01,-9.978064824638182007e-01,-9.978956715128436405e-01,-9.978956715128436405e-01
-9.978583061419353806e-01,-9.988554328599908994e-01,-9.978167526091995532e-01,-9.980262868640509266e-01,-9.980262868640509266e-01
-9.979922770470074367e-01,-9.990055979263087194e-01,-9.979122057924292299e-01,-9.980083015705512040e-01,-9.980083015705512040e-01
-9.979753560734448969e-01,-9.990232130487569639e-01,-9.978742962764225455e-01,-9.980459341566429998e-01,-9.980459341566429998e-01
-9.980089307912130003e-01,-9.989446743873009460e-01,-9.978169941416954458e-01,-9.979555331290463904e-01,-9.979555331290463904e-01
-9.979211206850817639e-01,-9.989625520433288441e-01,-9.978365079797637538e-01,-9.980354871568123398e-01,-9.980354871568123398e-01
-9.979996390940778506e-01,-9.990489646707020333e-01,-9.979155889389448308e-01,-9.981477019521751703e-01,-9.981477019521751703e-01
-9.981159172011841996e-01,-9.990783911211569279e-01,-9.979201197575023885e-01,-9.980799162210856057e-01,-9.980799162210856057e-01
-9.980494512755281322e-01,-9.990662300011312613e-01,-9.978842345713786477e-01,-9.980563218290418037e-01,-9.980563218290418037e-01
-9.980213986645097846e-01,-9.988448755220820097e-01,-9.978369910447555391e-01,-9.978368189081614492e-01,-9.978368189081614492e-01
-9.978015472736857516e-01,-9.988497461295114954e-01,-9.977065888101669389e-01,-9.978955528579799283e-01,-9.978955528579799283e-01
-9.978678650684273954e-01,-9.986747332601965121e-01,-9.976719421275277444e-01,-9.976565516605332418e-01,-9.976565516605332418e-01
-9.976210291528168073e-01,-9.983628543331337646e-01,-9.974494698864316833e-01,-9.974782430194781835e-01,-9.974782430194781835e-01
-9.974337432896680511e-01,-9.984414512932596741e-01,-9.974546653422462494e-01,-9.976103419423038021e-01,-9.976103419423038021e-01
-9.975760261201664925e-01,-9.985447202854558224e-01,-9.975047481443758413e-01,-9.977055803963302827e-01,-9.977055803963302827e-01
-9.976678435979705606e-01,-9.986775332295277918e-01,-9.975232041752315482e-01,-9.976781575300199822e-01,-9.976781575300199822e-01
-9.976372081953288617e-01,-9.985497951277951811e-01,-9.975022107844891961e-01,-9.975431204895846005e-01,-9.975431204895846005e-01
-9.975091448342392475e-01,-9.981692348556885364e-01,-9.973662508255488612e-01,-9.972158548237316511e-01,-9.972158548237316511e-01
-9.972032943045039399e-01,-9.980841933115394138e-01,-9.970974411973757556e-01,-9.973014179500416798e-01,-9.973014179500416798e-01
-9.972372839372598552e-01,-9.982615389150735208e-01,-9.971810533980077773e-01,-9.973852004520741277e-01,-9.973852004520741277e-01
-9.973554626619592911e-01,-9.982140015847474901e-01,-9.971945260238392894e-01,-9.972493319372356391e-01,-9.972493319372356391e-01
-9.972116361232832293e-01,-9.982325503316666904e-01,-9.971129676347956217e-01,-9.972955416554649677e-01,-9.972955416554649677e-01
-9.972612403871135012e-01,-9.975834778477267184e-01,-9.970611329064908990e-01,-9.968305969641907405e-01,-9.968305969641907405e-01
-9.967944647661557411e-01,-9.974693008506854142e-01,-9.966162492303159981e-01,-9.965866102146452299e-01,-9.965866102146452299e-01
